time,,,MPC,RL,RL_opal_RT
85.04,0.00050216,0.000143766,502.16,143.7664032,
85.06,0.00050181,0.000140429,501.81,140.4285431,
85.08,0.00050174,0.000142574,501.74,142.5743103,
85.1,0.00049971,0.000144958,499.71,144.9584961,
85.12,0.00050397,0.00014329,503.97,143.289566,
85.14,0.00050104,0.000138044,501.04,138.0443573,
85.16,0.00050209,0.000135899,502.09,135.8985901,
85.18,0.00049985,0.000140667,499.85,140.6669617,
85.2,0.00050125,0.000139952,501.25,139.9517059,
85.22,0.0005016,0.00013876,501.6,138.759613,
85.24,0.00050013,0.000125408,500.13,125.4081726,
85.26,0.00050069,0.000117302,500.69,117.3019409,
85.28,0.00050509,0.000154018,505.09,154.0184021,
85.3,0.00050118,0.000138044,501.18,138.0443573,
85.32,0.00049985,0.000138044,499.85,138.0443573,
85.34,0.00049992,0.000139713,499.92,139.7132874,
85.36,0.00049936,0.000146151,499.36,146.150589,
85.38,0.00050949,0.00013876,509.49,138.759613,
85.4,0.00050013,0.000138044,500.13,138.0443573,
85.42,0.00050076,0.000137329,500.76,137.3291016,
85.44,0.00050062,0.000137329,500.62,137.3291016,
85.46,0.00050069,0.000138998,500.69,138.9980316,
85.48,0.00050656,0.000144005,506.56,144.0048218,
85.5,0.00050167,0.000137329,501.67,137.3291016,
85.52,0.00050034,0.000138044,500.34,138.0443573,
85.54,0.00050237,0.000139475,502.37,139.4748688,
85.56,0.00050027,0.000136852,500.27,136.8522644,
85.58,0.00050691,0.000148058,506.91,148.0579376,
85.6,0.00050272,0.000158787,502.72,158.7867737,
85.62,0.00049944,0.000139475,499.44,139.4748688,
85.64,0.00050146,0.000139236,501.46,139.2364502,
85.66,0.00050258,0.000147343,502.58,147.3426819,
85.68,0.00050621,0.000138044,506.21,138.0443573,
85.7,0.00050328,0.000138521,503.28,138.5211945,
85.72,0.0005009,0.000137568,500.9,137.5675201,
85.74,0.00050314,0.000148773,503.14,148.7731934,
85.76,0.00050006,0.000138044,500.06,138.0443573,
85.78,0.00050439,0.000141382,504.39,141.3822174,
85.8,0.00050006,0.000136852,500.06,136.8522644,
85.82,0.000503,0.000147104,503,147.1042633,
85.84,0.00050111,0.000122786,501.11,122.7855682,
85.86,0.00050174,0.000130415,501.74,130.4149628,
85.88,0.00050048,0.000135422,500.48,135.4217529,
85.9,0.000503,0.000145912,503,145.9121704,
85.92,0.00050146,0.000138521,501.46,138.5211945,
85.94,0.00050349,0.000157118,503.49,157.1178436,
85.96,0.00050321,0.000142097,503.21,142.0974731,
85.98,0.000503,0.000149488,503,149.4884491,
86,0.0005009,0.000142574,500.9,142.5743103,
86.02,0.00050153,0.000162363,501.53,162.3630524,
86.04,0.00050181,0.000141382,501.81,141.3822174,
86.06,0.00050188,0.000146866,501.88,146.8658447,
86.08,0.00049978,0.000148535,499.78,148.5347748,
86.1,0.00050125,0.000148535,501.25,148.5347748,
86.12,0.00050006,0.000149965,500.06,149.9652863,
86.14,0.00050153,0.000145674,501.53,145.6737518,
86.16,0.00050118,0.000142574,501.18,142.5743103,
86.18,0.00050307,0.000144243,503.07,144.2432404,
86.2,0.00050104,0.00014925,501.04,149.2500305,
86.22,0.00049978,0.000144243,499.78,144.2432404,
86.24,0.00049936,0.000150681,499.36,150.680542,
86.26,0.00050167,0.00014472,501.67,144.7200775,
86.28,0.00049964,0.000153303,499.64,153.3031464,
86.3,0.00050258,0.000142336,502.58,142.3358917,
86.32,0.00050272,0.000151873,502.72,151.8726349,
86.34,0.00049964,0.000140667,499.64,140.6669617,
86.36,0.00050027,0.000152111,500.27,152.1110535,
86.38,0.00049964,0.000142097,499.64,142.0974731,
86.4,0.00049936,0.000136137,499.36,136.1370087,
86.42,0.00049895,0.000120878,498.95,120.8782196,
86.44,0.00050104,0.000137568,501.04,137.5675201,
86.46,0.0005009,0.000121117,500.9,121.1166382,
86.48,0.00049999,0.000137806,499.99,137.8059387,
86.5,0.00050321,0.000140429,503.21,140.4285431,
86.52,0.0005016,0.000158787,501.6,158.7867737,
86.54,0.00049999,0.000138998,499.99,138.9980316,
86.56,0.00050104,0.000141621,501.04,141.620636,
86.58,0.00049929,0.000148058,499.29,148.0579376,
86.6,0.00050712,0.000166893,507.12,166.8930054,
86.62,0.00050153,0.000141621,501.53,141.620636,
86.64,0.0005009,0.000146151,500.9,146.150589,
86.66,0.00050495,0.000150442,504.95,150.4421234,
86.68,0.00050083,0.000167131,500.83,167.131424,
86.7,0.00050614,0.000152826,506.14,152.8263092,
86.72,0.00050006,0.000147581,500.06,147.5811005,
86.74,0.00050125,0.00013566,501.25,135.6601715,
86.76,0.00050307,0.000123262,503.07,123.2624054,
86.78,0.00050258,0.000128984,502.58,128.9844513,
86.8,0.00050949,0.000127316,509.49,127.3155212,
86.82,0.00050342,0.000156403,503.42,156.4025879,
86.84,0.00050516,0.000148058,505.16,148.0579376,
86.86,0.00050167,0.000162601,501.67,162.6014709,
86.88,0.00050335,0.000152826,503.35,152.8263092,
86.9,0.00050188,0.000154734,501.88,154.7336578,
86.92,0.00050069,0.000147343,500.69,147.3426819,
86.94,0.00050342,0.000164509,503.42,164.5088196,
86.96,0.00050453,0.000128269,504.53,128.2691956,
86.98,0.00050006,0.000130177,500.06,130.1765442,
87,0.00050453,0.0001719,504.53,171.8997955,
87.02,0.0005016,0.000174284,501.6,174.2839813,
87.04,0.00050076,0.000140905,500.76,140.9053802,
87.06,0.000503,0.000149965,503,149.9652863,
87.08,0.00049964,0.000145912,499.64,145.9121704,
87.1,0.00050272,0.000161409,502.72,161.4093781,
87.12,0.00050733,0.000130415,507.33,130.4149628,
87.14,0.00050335,0.000150681,503.35,150.680542,
87.16,0.00050132,0.000154018,501.32,154.0184021,
87.18,0.00049944,0.000155449,499.44,155.4489136,
87.2,0.00050265,0.00012517,502.65,125.169754,
87.22,0.00050879,0.00013113,508.79,131.1302185,
87.24,0.00050383,0.000144005,503.83,144.0048218,
87.26,0.00050111,0.000169754,501.11,169.7540283,
87.28,0.00050467,0.000141621,504.67,141.620636,
87.3,0.00050069,0.000136852,500.69,136.8522644,
87.32,0.00050467,0.000128746,504.67,128.7460327,
87.34,0.00050174,0.000153303,501.74,153.3031464,
87.36,0.00050104,0.000127316,501.04,127.3155212,
87.38,0.0005002,0.00013876,500.2,138.759613,
87.4,0.0005009,0.00015521,500.9,155.210495,
87.42,0.00050768,0.000153542,507.68,153.5415649,
87.44,0.00050153,0.000141621,501.53,141.620636,
87.46,0.00050097,0.000141621,500.97,141.620636,
87.48,0.00050244,0.00013113,502.44,131.1302185,
87.5,0.00050104,0.00014782,501.04,147.819519,
87.52,0.0005046,0.000144958,504.6,144.9584961,
87.54,0.00050111,0.000156164,501.11,156.1641693,
87.56,0.00049992,0.000163794,499.92,163.7935638,
87.58,0.00049929,0.000141859,499.29,141.8590546,
87.6,0.00050216,0.000142813,502.16,142.8127289,
87.62,0.00050237,0.000147104,502.37,147.1042633,
87.64,0.0005002,0.000141382,500.2,141.3822174,
87.66,0.00050397,0.000147343,503.97,147.3426819,
87.68,0.00050104,0.000146627,501.04,146.6274261,
87.7,0.00049971,0.000151873,499.71,151.8726349,
87.72,0.00050251,0.000138044,502.51,138.0443573,
87.74,0.00049978,0.000130892,499.78,130.8917999,
87.76,0.00049992,0.000142336,499.92,142.3358917,
87.78,0.00050118,0.00014472,501.18,144.7200775,
87.8,0.00050342,0.000141859,503.42,141.8590546,
87.82,0.00050202,0.000146389,502.02,146.3890076,
87.84,0.00050698,0.00015831,506.98,158.3099365,
87.86,0.00050041,0.000144243,500.41,144.2432404,
87.88,0.00050006,0.000146627,500.06,146.6274261,
87.9,0.00050181,0.000141144,501.81,141.1437988,
87.92,0.00050062,0.000134945,500.62,134.9449158,
87.94,0.00050516,0.000141859,505.16,141.8590546,
87.96,0.00050195,0.000140429,501.95,140.4285431,
87.98,0.000503,0.000141621,503,141.620636,
88,0.00050013,0.00014019,500.13,140.1901245,
88.02,0.00049971,0.000142813,499.71,142.8127289,
88.04,0.00050928,0.000139952,509.28,139.9517059,
88.06,0.00050076,0.000144005,500.76,144.0048218,
88.08,0.00050013,0.000140667,500.13,140.6669617,
88.1,0.00050195,0.000161886,501.95,161.8862152,
88.12,0.00050062,0.000143528,500.62,143.5279846,
88.14,0.00050775,0.000143528,507.75,143.5279846,
88.16,0.00050286,0.000141859,502.86,141.8590546,
88.18,0.00049944,0.000151396,499.44,151.3957977,
88.2,0.00050111,0.000126123,501.11,126.1234283,
88.22,0.00049964,0.000118494,499.64,118.4940338,
88.24,0.00049119,0.00014329,491.19,143.289566,
88.26,0.00050104,0.000158072,501.04,158.0715179,
88.28,0.00050104,0.00013876,501.04,138.759613,
88.3,0.00050523,0.000139475,505.23,139.4748688,
88.32,0.00049978,0.000139236,499.78,139.2364502,
88.34,0.0005009,0.000151396,500.9,151.3957977,
88.36,0.00050376,0.000137329,503.76,137.3291016,
88.38,0.00049992,0.000153542,499.92,153.5415649,
88.4,0.00049874,0.000141621,498.74,141.620636,
88.42,0.00050279,0.000150204,502.79,150.2037048,
88.44,0.00050041,0.000143528,500.41,143.5279846,
88.46,0.00050607,0.000149012,506.07,149.0116119,
88.48,0.00049985,0.000147343,499.85,147.3426819,
88.5,0.00050439,0.000132322,504.39,132.3223114,
88.52,0.00050202,0.00013566,502.02,135.6601715,
88.54,0.00050572,0.000152588,505.72,152.5878906,
88.56,0.00050705,0.000142097,507.05,142.0974731,
88.58,0.00050118,0.000137329,501.18,137.3291016,
88.6,0.00049909,0.000138044,499.09,138.0443573,
88.62,0.00050132,0.000151873,501.32,151.8726349,
88.64,0.0005009,0.000151157,500.9,151.1573792,
88.66,0.00050628,0.000143051,506.28,143.0511475,
88.68,0.00050314,0.000149965,503.14,149.9652863,
88.7,0.00050223,0.000146866,502.23,146.8658447,
88.72,0.00049929,0.000139952,499.29,139.9517059,
88.74,0.00050251,0.000146627,502.51,146.6274261,
88.76,0.00050628,0.000138998,506.28,138.9980316,
88.78,0.00050558,0.000144243,505.58,144.2432404,
88.8,0.00049951,0.000149727,499.51,149.7268677,
88.82,0.00050083,0.000152588,500.83,152.5878906,
88.84,0.00050293,0.000142097,502.93,142.0974731,
88.86,0.00049971,0.000146866,499.71,146.8658447,
88.88,0.00050286,0.000142336,502.86,142.3358917,
88.9,0.00050481,0.000149965,504.81,149.9652863,
88.92,0.0005016,0.000141621,501.6,141.620636,
88.94,0.00050425,0.000131369,504.25,131.3686371,
88.96,0.00050076,0.000146627,500.76,146.6274261,
88.98,0.00050537,0.00015521,505.37,155.210495,
89,0.00050272,0.000144958,502.72,144.9584961,
89.02,0.00049978,0.00014925,499.78,149.2500305,
89.04,0.00050328,0.000143528,503.28,143.5279846,
89.06,0.00050481,0.000143528,504.81,143.5279846,
89.08,0.00050425,0.000139952,504.25,139.9517059,
89.1,0.00050446,0.000155687,504.46,155.6873322,
89.12,0.00050118,0.000138998,501.18,138.9980316,
89.14,0.00050167,0.000129223,501.67,129.2228699,
89.16,0.00050132,0.000146151,501.32,146.150589,
89.18,0.00050537,0.000142813,505.37,142.8127289,
89.2,0.00049916,0.000136614,499.16,136.6138458,
89.22,0.000503,0.000142097,503,142.0974731,
89.24,0.00049999,0.000176907,499.99,176.9065857,
89.26,0.00049978,0.000144005,499.78,144.0048218,
89.28,0.00049916,0.000157833,499.16,157.8330994,
89.3,0.00049929,0.00014472,499.29,144.7200775,
89.32,0.00050216,0.000173569,502.16,173.5687256,
89.34,0.00049881,0.000126123,498.81,126.1234283,
89.36,0.00050013,0.000130892,500.13,130.8917999,
89.38,0.00050132,0.000141144,501.32,141.1437988,
89.4,0.00049957,0.000194788,499.57,194.7879791,
89.42,0.00050279,0.000144243,502.79,144.2432404,
89.44,0.00049958,0.00014782,499.58,147.819519,
89.46,0.0005016,0.000141621,501.6,141.620636,
89.48,0.00050418,0.000167847,504.18,167.8466797,
89.5,0.0005067,0.000143528,506.7,143.5279846,
89.52,0.00050307,0.00014472,503.07,144.7200775,
89.54,0.0005002,0.000144243,500.2,144.2432404,
89.56,0.00049978,0.000184298,499.78,184.2975616,
89.58,0.00050055,0.000142336,500.55,142.3358917,
89.6,0.00050698,0.000149012,506.98,149.0116119,
89.62,0.00050146,0.000151396,501.46,151.3957977,
89.64,0.00050265,0.000150681,502.65,150.680542,
89.66,0.00050286,0.000143766,502.86,143.7664032,
89.68,0.00050146,0.000156403,501.46,156.4025879,
89.7,0.00050656,0.000139713,506.56,139.7132874,
89.72,0.00050251,0.000146627,502.51,146.6274261,
89.74,0.00050307,0.000147581,503.07,147.5811005,
89.76,0.00050069,0.000149012,500.69,149.0116119,
89.78,0.00049329,0.00014925,493.29,149.2500305,
89.8,0.0005104,0.000159264,510.4,159.2636108,
89.82,0.00050097,0.000138283,500.97,138.2827759,
89.84,0.000503,0.000148535,503,148.5347748,
89.86,0.00050244,0.000127554,502.44,127.5539398,
89.88,0.00050104,0.000137568,501.04,137.5675201,
89.9,0.00050873,0.000167131,508.73,167.131424,
89.92,0.00050069,0.000156164,500.69,156.1641693,
89.94,0.00050111,0.000149012,501.11,149.0116119,
89.96,0.00049951,0.00014782,499.51,147.819519,
89.98,0.00050048,0.000133276,500.48,133.2759857,
90,0.00049936,0.000159264,499.36,159.2636108,
90.02,0.00049985,0.000156879,499.85,156.879425,
90.04,0.00050174,0.000156164,501.74,156.1641693,
90.06,0.00050006,0.000148535,500.06,148.5347748,
90.08,0.00050369,0.000156403,503.69,156.4025879,
90.1,0.0005002,0.000149012,500.2,149.0116119,
90.12,0.000503,0.000147104,503,147.1042633,
90.14,0.00049944,0.000147343,499.44,147.3426819,
90.16,0.00050055,0.000151873,500.55,151.8726349,
90.18,0.00050111,0.000136137,501.11,136.1370087,
90.2,0.00050551,0.000131607,505.51,131.6070557,
90.22,0.00050369,0.000151634,503.69,151.6342163,
90.24,0.00050181,0.000150681,501.81,150.680542,
90.26,0.00050181,0.000159025,501.81,159.0251923,
90.28,0.00050237,0.000155449,502.37,155.4489136,
90.3,0.00050083,0.000150442,500.83,150.4421234,
90.32,0.00050188,0.000150442,501.88,150.4421234,
90.34,0.00050104,0.000146151,501.04,146.150589,
90.36,0.00050279,0.000132799,502.79,132.7991486,
90.38,0.00050027,0.000127316,500.27,127.3155212,
90.4,0.00050509,0.000149488,505.09,149.4884491,
90.42,0.00050181,0.000153065,501.81,153.0647278,
90.44,0.00050153,0.000153542,501.53,153.5415649,
90.46,0.00049587,0.000127077,495.87,127.0771027,
90.48,0.00050376,0.000127554,503.76,127.5539398,
90.5,0.00050258,0.000143766,502.58,143.7664032,
90.52,0.00051005,0.000149965,510.05,149.9652863,
90.54,0.00050097,0.000151396,500.97,151.3957977,
90.56,0.00050377,0.000160933,503.77,160.9325409,
90.58,0.00050174,0.000152588,501.74,152.5878906,
90.6,0.0005002,0.000125647,500.2,125.6465912,
90.62,0.00050726,0.000161409,507.26,161.4093781,
90.64,0.00050244,0.000145912,502.44,145.9121704,
90.66,0.00050362,0.000140905,503.62,140.9053802,
90.68,0.00050006,0.000149727,500.06,149.7268677,
90.7,0.00050202,0.000152588,502.02,152.5878906,
90.72,0.00050691,0.000142813,506.91,142.8127289,
90.74,0.00050237,0.000151396,502.37,151.3957977,
90.76,0.00049895,0.000121593,498.95,121.5934753,
90.78,0.00049916,0.000150442,499.16,150.4421234,
90.8,0.00050321,0.00014019,503.21,140.1901245,
90.82,0.000506,0.000139475,506,139.4748688,
90.84,0.00050418,0.000145197,504.18,145.1969147,
90.86,0.00049929,0.000123739,499.29,123.7392426,
90.88,0.0005002,0.00013876,500.2,138.759613,
90.9,0.00050111,0.000140905,501.11,140.9053802,
90.92,0.00050027,0.000142336,500.27,142.3358917,
90.94,0.00050069,0.000138283,500.69,138.2827759,
90.96,0.00049929,0.000139236,499.29,139.2364502,
90.98,0.00050223,0.000138521,502.23,138.5211945,
91,0.00050209,0.000149965,502.09,149.9652863,
91.02,0.00050272,0.000137568,502.72,137.5675201,
91.04,0.00050335,0.000148773,503.35,148.7731934,
91.06,0.00050174,0.000137329,501.74,137.3291016,
91.08,0.00050342,0.000142097,503.42,142.0974731,
91.1,0.0005009,0.000138521,500.9,138.5211945,
91.12,0.00050069,0.000148296,500.69,148.2963562,
91.14,0.00050111,0.000138521,501.11,138.5211945,
91.16,0.00049929,0.000149488,499.29,149.4884491,
91.18,0.00050258,0.000123739,502.58,123.7392426,
91.2,0.00050006,0.000128984,500.06,128.9844513,
91.22,0.00049964,0.00013876,499.64,138.759613,
91.24,0.00050453,0.000139713,504.53,139.7132874,
91.26,0.0005009,0.000138998,500.9,138.9980316,
91.28,0.00050216,0.000141859,502.16,141.8590546,
91.3,0.00050153,0.000140667,501.53,140.6669617,
91.32,0.00049957,0.00013876,499.57,138.759613,
91.34,0.00050418,0.000138998,504.18,138.9980316,
91.36,0.00050321,0.000137329,503.21,137.3291016,
91.38,0.00049936,0.000138998,499.36,138.9980316,
91.4,0.0004986,0.000144958,498.6,144.9584961,
91.42,0.00050223,0.00014472,502.23,144.7200775,
91.44,0.00050516,0.000138521,505.16,138.5211945,
91.46,0.00049936,0.000146866,499.36,146.8658447,
91.48,0.00050097,0.00013876,500.97,138.759613,
91.5,0.00050202,0.000137329,502.02,137.3291016,
91.52,0.00049427,0.000136614,494.27,136.6138458,
91.54,0.00050593,0.000148058,505.93,148.0579376,
91.56,0.00050474,0.00013876,504.74,138.759613,
91.58,0.00050349,0.000126123,503.49,126.1234283,
91.6,0.00050139,0.000143051,501.39,143.0511475,
91.62,0.00050265,0.000145912,502.65,145.9121704,
91.64,0.00050607,0.00014019,506.07,140.1901245,
91.66,0.00049936,0.000139952,499.36,139.9517059,
91.68,0.00049992,0.000142574,499.92,142.5743103,
91.7,0.0004993,0.000137568,499.3,137.5675201,
91.72,0.00050279,0.000146866,502.79,146.8658447,
91.74,0.00050314,0.000143766,503.14,143.7664032,
91.76,0.00050279,0.000148773,502.79,148.7731934,
91.78,0.00050034,0.000148535,500.34,148.5347748,
91.8,0.00049951,0.000148296,499.51,148.2963562,
91.82,0.00050209,0.000135422,502.09,135.4217529,
91.84,0.00050048,0.000142336,500.48,142.3358917,
91.86,0.00050237,0.000151634,502.37,151.6342163,
91.88,0.00050132,0.000155449,501.32,155.4489136,
91.9,0.00049944,0.00014329,499.44,143.289566,
91.92,0.00049971,0.000144482,499.71,144.4816589,
91.94,0.00050013,0.000147581,500.13,147.5811005,
91.96,0.00050048,0.00014925,500.48,149.2500305,
91.98,0.00050202,0.000146866,502.02,146.8658447,
92,0.00050467,0.000125408,504.67,125.4081726,
92.02,0.00049999,0.000118017,499.99,118.0171967,
92.04,0.00050097,0.000156403,500.97,156.4025879,
92.06,0.00050153,0.000147343,501.53,147.3426819,
92.08,0.0005053,0.00014329,505.3,143.289566,
92.1,0.00050146,0.000141144,501.46,141.1437988,
92.12,0.00050307,0.000152111,503.07,152.1110535,
92.14,0.00050404,0.000146151,504.04,146.150589,
92.16,0.00050733,0.000134468,507.33,134.4680786,
92.18,0.00050656,0.000141621,506.56,141.620636,
92.2,0.0005016,0.000156641,501.6,156.6410065,
92.22,0.00050111,0.000154734,501.11,154.7336578,
92.24,0.00050174,0.000143051,501.74,143.0511475,
92.26,0.00050509,0.000138044,505.09,138.0443573,
92.28,0.00050174,0.000156879,501.74,156.879425,
92.3,0.00049978,0.000142813,499.78,142.8127289,
92.32,0.000503,0.000148296,503,148.2963562,
92.34,0.00050153,0.000143766,501.53,143.7664032,
92.36,0.00050991,0.000148296,509.91,148.2963562,
92.38,0.00049936,0.000141859,499.36,141.8590546,
92.4,0.00050237,0.000155926,502.37,155.9257507,
92.42,0.00049964,0.00014019,499.64,140.1901245,
92.44,0.00050418,0.000148535,504.18,148.5347748,
92.46,0.00050838,0.000142574,508.38,142.5743103,
92.48,0.00049964,0.00014925,499.64,149.2500305,
92.5,0.00049992,0.000144958,499.92,144.9584961,
92.52,0.00049999,0.000154972,499.99,154.9720764,
92.54,0.00050523,0.000130415,505.23,130.4149628,
92.56,0.00050146,0.000133276,501.46,133.2759857,
92.58,0.00050467,0.0001297,504.67,129.699707,
92.6,0.00050258,0.00012207,502.58,122.0703125,
92.62,0.00049971,0.000139952,499.71,139.9517059,
92.64,0.00050572,0.000146866,505.72,146.8658447,
92.66,0.00050153,0.00015378,501.53,153.7799835,
92.68,0.00050104,0.000134945,501.04,134.9449158,
92.7,0.00050118,0.000147343,501.18,147.3426819,
92.72,0.00050272,0.000148058,502.72,148.0579376,
92.74,0.00050523,0.000136614,505.23,136.6138458,
92.76,0.00050202,0.000135183,502.02,135.1833344,
92.78,0.00050593,0.000154257,505.93,154.2568207,
92.8,0.00050446,0.000152588,504.46,152.5878906,
92.82,0.00050167,0.000140667,501.67,140.6669617,
92.84,0.00050062,0.000140429,500.62,140.4285431,
92.86,0.0005016,0.00015378,501.6,153.7799835,
92.88,0.00050579,0.000157118,505.79,157.1178436,
92.9,0.00050293,0.000141144,502.93,141.1437988,
92.92,0.00050027,0.000139475,500.27,139.4748688,
92.94,0.00050195,0.000152349,501.95,152.349472,
92.96,0.00050006,0.000141382,500.06,141.3822174,
92.98,0.00050879,0.000148058,508.79,148.0579376,
93,0.00050076,0.000140905,500.76,140.9053802,
93.02,0.00050237,0.000150204,502.37,150.2037048,
93.04,0.00050307,0.000136375,503.07,136.3754272,
93.06,0.00050139,0.000123501,501.39,123.500824,
93.08,0.0005097,0.000141859,509.7,141.8590546,
93.1,0.00050048,0.000141144,500.48,141.1437988,
93.12,0.00050279,0.000156879,502.79,156.879425,
93.14,0.00050097,0.000141621,500.97,141.620636,
93.16,0.00050265,0.000148058,502.65,148.0579376,
93.18,0.00049936,0.000130653,499.36,130.6533813,
93.2,0.00049964,0.000138283,499.64,138.2827759,
93.22,0.00050013,0.000143528,500.13,143.5279846,
93.24,0.00049936,0.00014019,499.36,140.1901245,
93.26,0.00050286,0.000141144,502.86,141.1437988,
